TitleID,ItemID,PageID,HasImage,ZooID
12272,45250,12543081,NO,ASC00014qj
12272,45250,12543082,YES,ASC00014p9
12272,45250,12543083,YES,ASC0000vhl
12272,45250,12543084,NO,ASC0000vgy
12272,45250,12543085,NO,ASC0000uqm
12272,45250,12543086,YES,ASC0000upy
12272,45250,12543087,YES,ASC0000vg7
12272,45250,12543088,NO,ASC0000vga
12272,45250,12543089,NO,ASC0000us4
12272,45250,12543090,NO,ASC0000ul2
12272,45250,12543091,NO,ASC00013xp
12272,45250,12543092,NO,ASC00014b8
12272,45250,12543093,NO,ASC0000uny
12272,45250,12543094,NO,ASC0000uld
12272,45250,12543095,NO,ASC000147d
12272,45250,12543096,NO,ASC0000upg
12272,45250,12543097,NO,ASC0000v57
12272,45250,12543098,NO,ASC0000um8
12272,45250,12543099,NO,ASC0000un6
12272,45250,12543100,NO,ASC0000udt
12272,45250,12543101,NO,ASC0000ul5
12272,45250,12543102,NO,ASC0000urf
12272,45250,12543103,NO,ASC0000uoc
12272,45250,12543104,NO,ASC0000ure
12272,45250,12543105,NO,ASC0000ukp
12272,45250,12543106,NO,ASC0000ulb
12272,45250,12543107,NO,ASC0000v0p
12272,45250,12543108,NO,ASC0000umu
12272,45250,12543109,NO,ASC0000ufi
12272,45250,12543110,NO,ASC0000v4j
12272,45250,12543111,NO,ASC0000uah
12272,45250,12543112,NO,ASC0000uql
12272,45250,12543113,NO,ASC0000utf
12272,45250,12543114,NO,ASC0000uvs
12272,45250,12543115,NO,ASC0000umy
12272,45250,12543116,NO,ASC0000uho
12272,45250,12543117,NO,ASC0000upx
12272,45250,12543118,NO,ASC0000v14
12272,45250,12543119,NO,ASC0000uop
12272,45250,12543120,NO,ASC0000ur0
12272,45250,12543121,NO,ASC0000ul1
12272,45250,12543122,NO,ASC000140w
12272,45250,12543123,NO,ASC0000uoa
12272,45250,12543124,NO,ASC0000uju
12272,45250,12543125,NO,ASC0000usb
12272,45250,12543126,YES,ASC0000uo0
12272,45250,12543127,YES,ASC0000vgi
12272,45250,12543128,NO,ASC0000v8l
12272,45250,12543129,NO,ASC0000up3
12272,45250,12543130,NO,ASC0000ux5
12272,45250,12543131,NO,ASC0000ulr
12272,45250,12543132,NO,ASC0000uri
12272,45250,12543133,NO,ASC0000ujp
12272,45250,12543134,NO,ASC0000uvv
12272,45250,12543135,NO,ASC0000us8
12272,45250,12543136,NO,ASC0000un8
12272,45250,12543137,NO,ASC0000uog
12272,45250,12543138,NO,ASC0000uor
12272,45250,12543139,NO,ASC00013up
12272,45250,12543140,NO,ASC0000utk
12272,45250,12543141,NO,ASC0000uio
12272,45250,12543142,NO,ASC0000ux6
12272,45250,12543143,NO,ASC0000ugp
12272,45250,12543144,NO,ASC0000uv8
12272,45250,12543145,NO,ASC0000uov
12272,45250,12543146,NO,ASC0000uj5
12272,45250,12543147,NO,ASC0000uu6
12272,45250,12543148,NO,ASC0000um5
12272,45250,12543149,NO,ASC0000uo9
12272,45250,12543150,NO,ASC0000usy
12272,45250,12543151,NO,ASC0000ulz
12272,45250,12543152,NO,ASC0000upc
12272,45250,12543153,NO,ASC0000ujz
12272,45250,12543154,NO,ASC0000uv1
12272,45250,12543155,NO,ASC0000uwa
12272,45250,12543156,NO,ASC0000uhd
12272,45250,12543157,NO,ASC0000uwo
12272,45250,12543158,NO,ASC0000usp
12272,45250,12543159,NO,ASC0000urr
12272,45250,12543160,NO,ASC0000us3
12272,45250,12543161,NO,ASC0000umw
12272,45250,12543162,NO,ASC0000u6h
12272,45250,12543163,NO,ASC0000usi
12272,45250,12543164,NO,ASC0000ux9
12272,45250,12543165,NO,ASC0000uo1
12272,45250,12543166,NO,ASC0000uk0
12272,45250,12543167,NO,ASC0000urn
12272,45250,12543168,NO,ASC0000v3r
12272,45250,12543169,NO,ASC0000ule
12272,45250,12543170,NO,ASC0000uji
12272,45250,12543171,NO,ASC0000unx
12272,45250,12543172,NO,ASC0000u74
12272,45250,12543173,NO,ASC0000unn
12272,45250,12543174,NO,ASC0000unc
12272,45250,12543175,NO,ASC0000uqn
12272,45250,12543176,NO,ASC0000uim
12272,45250,12543177,NO,ASC0000uik
12272,45250,12543178,NO,ASC0000usz
12272,45250,12543179,NO,ASC0000udv
12272,45250,12543180,NO,ASC0000upb
12272,45250,12543181,NO,ASC0000uod
12272,45250,12543182,NO,ASC0000uqw
12272,45250,12543183,NO,ASC0000ulu
12272,45250,12543184,NO,ASC0000uiz
12272,45250,12543185,NO,ASC0000ujn
12272,45250,12543186,NO,ASC0000uqh
12272,45250,12543187,NO,ASC0000uhi
12272,45250,12543188,NO,ASC0000uvn
12272,45250,12543189,NO,ASC0000urz
12272,45250,12543190,NO,ASC0000uqx
12272,45250,12543191,NO,ASC0000uvd
12272,45250,12543192,NO,ASC0000ups
12272,45250,12543193,NO,ASC0000uqg
12272,45250,12543194,NO,ASC0000uof
12272,45250,12543195,NO,ASC0000ukj
12272,45250,12543196,NO,ASC0000uiq
12272,45250,12543197,NO,ASC0000urk
12272,45250,12543198,NO,ASC0000uix
12272,45250,12543199,NO,ASC0000uq1
12272,45250,12543200,NO,ASC0000uno
12272,45250,12543201,NO,ASC0000uo8
12272,45250,12543202,NO,ASC0000uib
12272,45250,12543203,NO,ASC0000ugv
12272,45250,12543204,NO,ASC0000uvc
12272,45250,12543205,NO,ASC0000uvu
12272,45250,12543206,NO,ASC0000usf
12272,45250,12543207,NO,ASC0000usu
12272,45250,12543208,NO,ASC0000uqf
12272,45250,12543209,NO,ASC0000uew
12272,45250,12543210,NO,ASC0000ug8
12272,45250,12543211,NO,ASC00014im
12272,45250,12543212,NO,ASC0000ufz
12272,45250,12543213,NO,ASC0000vij
12272,45250,12543214,NO,ASC0000viq
12272,45250,12543215,NO,ASC0000uao
12272,45250,12543216,NO,ASC0000uge
12272,45250,12543217,NO,ASC0000uky
12272,45250,12543218,NO,ASC0000umx
12272,45250,12543219,NO,ASC0000uj0
12272,45250,12543220,NO,ASC0000usw
12272,45250,12543221,NO,ASC0000uhm
12272,45250,12543222,NO,ASC0000uh0
12272,45250,12543223,NO,ASC0000ugb
12272,45250,12543224,NO,ASC0000uta
12272,45250,12543225,NO,ASC000149a
12272,45250,12543226,NO,ASC0000uly
12272,45250,12543227,NO,ASC0000uu8
12272,45250,12543228,NO,ASC0000umq
12272,45250,12543229,NO,ASC0000usg
12272,45250,12543230,NO,ASC0000utl
12272,45250,12543231,NO,ASC0000unm
12272,45250,12543232,NO,ASC0000uj7
12272,45250,12543233,NO,ASC0000uqt
12272,45250,12543234,NO,ASC0000uhp
12272,45250,12543235,NO,ASC0000ufe
12272,45250,12543236,NO,ASC0000uuw
12272,45250,12543237,NO,ASC0000upp
12272,45250,12543238,NO,ASC0000us0
12272,45250,12543239,NO,ASC0000ubx
12272,45250,12543240,NO,ASC0000ula
12272,45250,12543241,NO,ASC0000vd2
12272,45250,12543242,NO,ASC0000vhh
12272,45250,12543243,NO,ASC0000uol
12272,45250,12543244,YES,ASC0000uea
12272,45250,12543245,NO,ASC0000vda
12272,45250,12543246,NO,ASC0000ve2
12272,45250,12543247,NO,ASC000148h
12272,45250,12543248,NO,ASC0000uk8
12272,45250,12543249,NO,ASC0000ujs
12272,45250,12543250,NO,ASC0000un4
12272,45250,12543251,NO,ASC000145w
12272,45250,12543252,YES,ASC0000uls
12272,45250,12543253,YES,ASC0000v8m
12272,45250,12543254,NO,ASC0000v6k
12272,45250,12543255,NO,ASC0000ukm
12272,45250,12543256,NO,ASC0000uh4
12272,45250,12543257,NO,ASC0000umd
12272,45250,12543258,NO,ASC0000uh2
12272,45250,12543259,NO,ASC0000ucw
12272,45250,12543260,NO,ASC0000um6
12272,45250,12543261,NO,ASC0000umb
12272,45250,12543262,NO,ASC0001423
12272,45250,12543263,NO,ASC0000uhh
12272,45250,12543264,NO,ASC0000ued
12272,45250,12543265,NO,ASC0000uj2
12272,45250,12543266,NO,ASC0000ui1
12272,45250,12543267,NO,ASC000146g
12272,45250,12543268,NO,ASC0000uft
12272,45250,12543269,NO,ASC000148r
12272,45250,12543270,NO,ASC00013xu
12272,45250,12543271,YES,ASC0000uuf
12272,45250,12543272,NO,ASC0000umj
12272,45250,12543273,YES,ASC0000vbx
12272,45250,12543274,NO,ASC0000veu
12272,45250,12543275,NO,ASC0000ug7
12272,45250,12543276,NO,ASC0000ues
12272,45250,12543277,NO,ASC0000uwb
12272,45250,12543278,NO,ASC0000uli
12272,45250,12543279,NO,ASC0000uga
12272,45250,12543280,NO,ASC0000uni
12272,45250,12543281,NO,ASC0000v2w
12272,45250,12543282,NO,ASC0000uii
12272,45250,12543283,NO,ASC0000uqa
12272,45250,12543284,NO,ASC00013yf
12272,45250,12543285,NO,ASC00014bv
12272,45250,12543286,NO,ASC0000urs
12272,45250,12543287,NO,ASC0000uul
12272,45250,12543288,NO,ASC0000uph
12272,45250,12543289,NO,ASC0000uko
12272,45250,12543290,NO,ASC0000ukd
12272,45250,12543291,NO,ASC0000uoe
12272,45250,12543292,NO,ASC0000ulo
12272,45250,12543293,NO,ASC0000und
12272,45250,12543294,NO,ASC0000us6
12272,45250,12543295,NO,ASC0000us7
12272,45250,12543296,NO,ASC0000uig
12272,45250,12543297,NO,ASC00014eg
12272,45250,12543298,NO,ASC0000uk9
12272,45250,12543299,NO,ASC0000uj4
12272,45250,12543300,NO,ASC0000u9v
12272,45250,12543301,NO,ASC0000ur9
12272,45250,12543302,NO,ASC0000uue
12272,45250,12543303,NO,ASC0000ung
12272,45250,12543304,NO,ASC0000ueu
12272,45250,12543305,NO,ASC0000ulx
12272,45250,12543306,NO,ASC0000uz7
12272,45250,12543307,NO,ASC0000ujv
12272,45250,12543308,NO,ASC0000ume
12272,45250,12543309,NO,ASC0000udo
12272,45250,12543310,NO,ASC0000uie
12272,45250,12543311,NO,ASC0000ulm
12272,45250,12543312,NO,ASC0000umi
12272,45250,12543313,NO,ASC0000un3
12272,45250,12543314,NO,ASC0000uej
12272,45250,12543315,NO,ASC0000unh
12272,45250,12543316,NO,ASC0000uj3
12272,45250,12543317,NO,ASC0000uhw
12272,45250,12543318,NO,ASC0000uh1
12272,45250,12543319,NO,ASC0000ufj
12272,45250,12543320,NO,ASC0000ujm
12272,45250,12543321,NO,ASC0000vdq
12272,45250,12543322,NO,ASC0000va7
12272,45250,12543323,NO,ASC0000uwl
12272,45250,12543324,NO,ASC0000un0
12272,45250,12543325,NO,ASC0000uih
12272,45250,12543326,YES,ASC0000ukr
12272,45250,12543327,YES,ASC0000v73
12272,45250,12543328,NO,ASC0000val
12272,45250,12543329,NO,ASC0000ujt
12272,45250,12543330,NO,ASC0000ubo
12272,45250,12543331,NO,ASC0000uit
12272,45250,12543332,NO,ASC0000uku
12272,45250,12543333,NO,ASC0000ukz
12272,45250,12543334,NO,ASC0000up9
12272,45250,12543335,NO,ASC0000ums
12272,45250,12543336,NO,ASC0000ue7
12272,45250,12543337,NO,ASC0000ulp
12272,45250,12543338,NO,ASC0000uez
12272,45250,12543339,NO,ASC0000ujl
12272,45250,12543340,NO,ASC0000ugj
12272,45250,12543341,NO,ASC0000ufr
12272,45250,12543342,NO,ASC0000uet
12272,45250,12543343,NO,ASC0000uf8
12272,45250,12543344,NO,ASC0000ukt
12272,45250,12543345,NO,ASC0000uqu
12272,45250,12543346,NO,ASC0000upl
12272,45250,12543347,NO,ASC0000ub5
12272,45250,12543348,NO,ASC0000u6x
12272,45250,12543349,YES,ASC0000vas
12272,45250,12543350,YES,ASC0000v5s
12272,45250,12543351,YES,ASC0000v3j
12272,45250,12543352,NO,ASC0000v58
12272,45250,12543353,NO,ASC0000v9w
12272,45250,12543354,NO,ASC0000v6s
12272,45250,12543355,NO,ASC0000ugo
12272,45250,12543356,NO,ASC0000une
12272,45250,12543357,NO,ASC0000uos
12272,45250,12543358,NO,ASC00014hp
12272,45250,12543359,NO,ASC0000umg
12272,45250,12543360,NO,ASC0000ui4
12272,45250,12543361,NO,ASC0000ul8
12272,45250,12543362,NO,ASC0000uiw
12272,45250,12543363,NO,ASC0000upw
12272,45250,12543364,NO,ASC0000upv
12272,45250,12543365,NO,ASC0000ujq
12272,45250,12543366,NO,ASC0000uem
12272,45250,12543367,NO,ASC0000uer
12272,45250,12543368,NO,ASC0000uc1
12272,45250,12543369,NO,ASC0000ukb
12272,45250,12543370,NO,ASC0000uoo
12272,45250,12543371,NO,ASC0000uml
12272,45250,12543372,NO,ASC0000ujj
12272,45250,12543373,NO,ASC0000uot
12272,45250,12543374,NO,ASC0000ulk
12272,45250,12543375,NO,ASC0000umr
12272,45250,12543376,NO,ASC0000uk5
12272,45250,12543377,NO,ASC0000usv
12272,45250,12543378,NO,ASC0000uuc
12272,45250,12543379,NO,ASC0000ujx
12272,45250,12543380,NO,ASC0000ut3
12272,45250,12543381,NO,ASC0000uwi
12272,45250,12543382,NO,ASC000140o
12272,45250,12543383,NO,ASC00014a2
12272,45250,12543384,NO,ASC0000uye
12272,45250,12543385,NO,ASC0000uk7
12272,45250,12543386,NO,ASC0000ugf
12272,45250,12543387,NO,ASC0000unk
12272,45250,12543388,NO,ASC0000ul6
12272,45250,12543389,NO,ASC0000uk1
12272,45250,12543390,NO,ASC0000ulq
12272,45250,12543391,NO,ASC0000ucs
12272,45250,12543392,NO,ASC0000uhr
12272,45250,12543393,NO,ASC0000ud0
12272,45250,12543394,NO,ASC0000uns
12272,45250,12543395,NO,ASC0000ub4
12272,45250,12543396,NO,ASC0000ui8
12272,45250,12543397,NO,ASC0000uf5
12272,45250,12543398,NO,ASC0000ukq
12272,45250,12543399,NO,ASC0000ut7
12272,45250,12543400,NO,ASC0000umf
12272,45250,12543401,NO,ASC0000ukk
12272,45250,12543402,NO,ASC0000ui0
12272,45250,12543403,NO,ASC0000u7n
12272,45250,12543404,NO,ASC0000udk
12272,45250,12543405,NO,ASC0000upn
12272,45250,12543406,NO,ASC0000ucz
12272,45250,12543407,NO,ASC0000uex
12272,45250,12543408,NO,ASC000146u
12272,45250,12543409,NO,ASC000146z
12272,45250,12543410,NO,ASC0000uoh
12272,45250,12543411,NO,ASC0000ujy
12272,45250,12543412,NO,ASC0000ufw
12272,45250,12543413,NO,ASC0000utz
12272,45250,12543414,NO,ASC0000uds
12272,45250,12543415,NO,ASC0000uci
12272,45250,12543416,NO,ASC0000ul3
12272,45250,12543417,NO,ASC0000ugx
12272,45250,12543418,NO,ASC0000u9e
12272,45250,12543419,NO,ASC0000ugn
12272,45250,12543420,NO,ASC0000uiv
12272,45250,12543421,NO,ASC0000uh8
12272,45250,12543422,NO,ASC0000umo
12272,45250,12543423,NO,ASC0000ufa
12272,45250,12543424,NO,ASC0000u9h
12272,45250,12543425,NO,ASC0000ul9
12272,45250,12543426,NO,ASC0000uf4
12272,45250,12543427,NO,ASC0000uch
12272,45250,12543428,YES,ASC0000uo2
12272,45250,12543429,YES,ASC0000uav
12272,45250,12543430,NO,ASC0000ucd
12272,45250,12543431,NO,ASC0000ujd
12272,45250,12543432,NO,ASC0000ug4
12272,45250,12543433,NO,ASC0000uiu
12272,45250,12543434,NO,ASC0000uif
12272,45250,12543435,NO,ASC0000uiy
12272,45250,12543436,YES,ASC0000uis
12272,45250,12543437,NO,ASC0000v8i
12272,45250,12543438,NO,ASC0000v37
12272,45250,12543439,NO,ASC0000ugy
12272,45250,12543440,NO,ASC0000ucn
12272,45250,12543441,NO,ASC0000upt
12272,45250,12543442,YES,ASC0000u12
12272,45250,12543443,YES,ASC0000v2v
12272,45250,12543444,NO,ASC0000v5q
12272,45250,12543445,NO,ASC0000um3
12272,45250,12543446,NO,ASC0000u8v
12272,45250,12543447,NO,ASC0000u5q
12272,45250,12543448,NO,ASC0000uhy
12272,45250,12543449,NO,ASC0000ult
12272,45250,12543450,NO,ASC0000uh7
12272,45250,12543451,NO,ASC0000u8w
12272,45250,12543452,NO,ASC0000ugl
12272,45250,12543453,NO,ASC0000un7
12272,45250,12543454,NO,ASC0000uce
12272,45250,12543455,NO,ASC0000ueg
12272,45250,12543456,NO,ASC0000ukw
12272,45250,12543457,NO,ASC00013wf
12272,45250,12543458,NO,ASC0000uf6
12272,45250,12543459,NO,ASC0000uia
12272,45250,12543460,NO,ASC0000uc7
12272,45250,12543461,NO,ASC0000ujk
12272,45250,12543462,NO,ASC0000ukv
12272,45250,12543463,NO,ASC0000um1
12272,45250,12543464,NO,ASC0000ukc
12272,45250,12543465,NO,ASC0000up2
12272,45250,12543466,NO,ASC0000ucx
12272,45250,12543467,NO,ASC0000ui9
12272,45250,12543468,NO,ASC0000uk3
12272,45250,12543469,NO,ASC0000u96
12272,45250,12543470,NO,ASC0000ufv
12272,45250,12543471,NO,ASC0000uha
12272,45250,12543472,NO,ASC0000unj
12272,45250,12543473,YES,ASC0000v3a
12272,45250,12543474,NO,ASC0000v8d
12272,45250,12543475,NO,ASC0000uzh
12272,45250,12543476,YES,ASC0000v8e
12272,45250,12543477,YES,ASC0000v1h
12272,45250,12543478,YES,ASC0000v69
12272,45250,12543479,YES,ASC0002ljn
12272,45542,12639218,YES,
12272,45542,12639217,NO,ASC000140s
12272,45542,12639216,NO,ASC0000ufq
12272,45542,12639215,NO,ASC0000uil
12272,45542,12639214,YES,ASC0000u6m
12272,45542,12639213,NO,ASC0000uje
12272,45542,12639212,NO,ASC0000ugt
12272,45542,12639211,NO,ASC0000ulc
12272,45542,12639210,NO,ASC0000uas
12272,45542,12639209,NO,ASC0000u8p
12272,45542,12639208,YES,ASC0000ukf
12272,45542,12639207,NO,ASC000144g
12272,45542,12639206,YES,ASC0000uou
12272,45542,12639205,NO,ASC0000ueq
12272,45542,12639204,NO,ASC0000u8d
12272,45542,12639203,NO,ASC0000ubg
12272,45542,12639202,NO,ASC0000udl
12272,45542,12639201,NO,ASC0000ug2
12272,45542,12639200,NO,ASC0000ueo
12272,45542,12639199,NO,ASC0000uh9
12272,45542,12639198,NO,ASC0000uco
12272,45542,12639197,NO,ASC0000uj6
12272,45542,12639196,NO,ASC0000u82
12272,45542,12639163,NO,ASC0000uf9
12272,45542,12639164,NO,ASC0000ucl
12272,45542,12639165,NO,ASC0000ucp
12272,45542,12639166,NO,ASC0000ua0
12272,45542,12639167,NO,ASC0000u86
12272,45542,12639168,NO,ASC0000uun
12272,45542,12639169,NO,ASC0000unt
12272,45542,12639170,NO,ASC0000ubs
12272,45542,12639171,NO,ASC0000ucf
12272,45542,12639172,NO,ASC000149y
12272,45542,12639173,NO,ASC0000ugh
12272,45542,12639174,NO,ASC0000ugi
12272,45542,12639175,NO,ASC0000ujr
12272,45542,12639176,NO,ASC0000uhl
12272,45542,12639177,NO,ASC0000u4t
12272,45542,12639178,NO,ASC0000ufl
12272,45542,12639179,NO,ASC0000uhs
12272,45542,12639180,NO,ASC0000uka
12272,45542,12639181,NO,ASC0000u9z
12272,45542,12639182,NO,ASC0000ub3
12272,45542,12639183,NO,ASC0000ub8
12272,45542,12639184,NO,ASC0000ui3
12272,45542,12639185,NO,ASC0000ud7
12272,45542,12639186,NO,ASC0000ubt
12272,45542,12639187,NO,ASC0000u9i
12272,45542,12639188,NO,ASC0000ucr
12272,45542,12639189,NO,ASC0000up0
12272,45542,12639190,NO,ASC0000un9
12272,45542,12639191,NO,ASC0000umz
12272,45542,12639192,NO,ASC0000uin
12272,45542,12639193,NO,ASC0000ul0
12272,45542,12639194,NO,ASC0000ug0
12272,45542,12639195,NO,ASC0000uqq
12272,45542,12639219,NO,ASC0000ubq
12272,45542,12639220,NO,ASC0000um4
12272,45542,12639221,NO,ASC0000uhb
12272,45542,12639222,NO,ASC0000udy
12272,45542,12639223,NO,ASC0000uae
12272,45542,12639224,NO,ASC0000ufu
12272,45542,12639225,NO,ASC0000uff
12272,45542,12639226,NO,ASC0000udi
12272,45542,12639227,NO,ASC0000uhf
12272,45542,12639228,NO,ASC0000uec
12272,45542,12639229,NO,ASC00014cf
12272,45542,12639230,NO,ASC0000ubk
12272,45542,12639231,NO,ASC0000u7h
12272,45542,12639232,NO,ASC0000uhu
12272,45542,12639233,NO,ASC0000u0x
12272,45542,12639234,NO,ASC0000u81
12272,45542,12639235,NO,ASC0000ugk
12272,45542,12639236,NO,ASC0000ude
12272,45542,12639237,NO,ASC0000u4l
12272,45542,12639238,NO,ASC0000uen
12272,45542,12639239,NO,ASC00014a1
12272,45542,12639240,NO,ASC0000udb
12272,45542,12639241,NO,ASC0000uh5
12272,45542,12639242,NO,ASC0000uke
12272,45542,12639243,NO,ASC0000ukl
12272,45542,12639244,NO,ASC0000ujw
12272,45542,12639245,NO,ASC0000udx
12272,45542,12639246,NO,ASC0000uir
12272,45542,12639247,NO,ASC0000unq
12272,45542,12639248,NO,ASC0000unz
12272,45542,12639249,NO,ASC0000u6f
12272,45542,12639250,NO,ASC0000udp
12272,45542,12639251,NO,ASC0000ubu
12272,45542,12639252,NO,ASC0000ur1
12272,45542,12639253,NO,ASC0000u9p
12272,45542,12639254,NO,ASC0000ucj
12272,45542,12639255,NO,ASC0000ugw
12272,45542,12639256,NO,ASC0000u6v
12272,45542,12639257,NO,ASC0000uhn
12272,45542,12639258,NO,ASC0000ud4
12272,45542,12639259,NO,ASC0000uep
12272,45542,12639260,NO,ASC0000uai
12272,45542,12639261,NO,ASC0000uf2
12272,45542,12639262,NO,ASC0000ufb
12272,45542,12639263,NO,ASC0000uaa
12272,45542,12639264,NO,ASC0000u6b
12272,45542,12639265,NO,ASC0000u73
12272,45542,12639266,NO,ASC0000ufm
12272,45542,12639267,NO,ASC0000u66
12272,45542,12639268,NO,ASC0000uhg
12272,45542,12639269,NO,ASC0000u75
12272,45542,12639270,NO,ASC0000ugc
12272,45542,12639271,NO,ASC0000udr
12272,45542,12639272,NO,ASC0000u5i
12272,45542,12639273,NO,ASC0000udg
12272,45542,12639274,NO,ASC0000tyr
12272,45542,12639275,NO,ASC0000ujg
12272,45542,12639276,NO,ASC0000uap
12272,45542,12639277,NO,ASC0000tzp
12272,45542,12639278,NO,ASC0000u42
12272,45542,12639279,NO,ASC0000ug6
12272,45542,12639280,NO,ASC0000uht
12272,45542,12639281,NO,ASC0000uks
12272,45542,12639282,NO,ASC0000ucc
12272,45542,12639283,NO,ASC0000ulg
12272,45542,12639284,NO,ASC0000u91
12272,45542,12639285,NO,ASC0000ue9
12272,45542,12639286,NO,ASC0000ud6
12272,45542,12639287,NO,ASC0000ue5
12272,45542,12639288,NO,ASC0000u6z
12272,45542,12639289,NO,ASC0000uc0
12272,45542,12639290,NO,ASC0000uhj
12272,45542,12639291,NO,ASC0000u9s
12272,45542,12639292,NO,ASC0000u7g
12272,45542,12639293,NO,ASC0000u9t
12272,45542,12639294,YES,ASC0000u2q
12272,45542,12639295,YES,ASC0000ua5
12272,45542,12639296,NO,ASC0000ulv
12272,45542,12639297,NO,ASC0000u7z
12272,45542,12639298,NO,ASC0000u6a
12272,45542,12639299,YES,ASC0000ua8
12272,45542,12639300,NO,ASC0000u5l
12272,45542,12639301,YES,ASC0000udj
12272,45542,12639302,NO,ASC0000u5x
12272,45542,12639303,NO,ASC0000ugd
12272,45542,12639304,NO,ASC0000ufh
12272,45542,12639305,NO,ASC0000ugg
12272,45542,12639306,NO,ASC0000urq
12272,45542,12639307,NO,ASC0000ud3
12272,45542,12639308,NO,ASC0000u55
12272,45542,12639309,NO,ASC0000ucu
12272,45542,12639310,NO,ASC0000ujb
12272,45542,12639311,NO,ASC0000u76
12272,45542,12639312,NO,ASC0000u9j
12272,45542,12639313,NO,ASC0000uey
12272,45542,12639314,NO,ASC0000udz
12272,45542,12639315,NO,ASC0000u7d
12272,45542,12639316,NO,ASC0000tz3
12272,45542,12639317,NO,ASC0000u2m
12272,45542,12639318,NO,ASC0000uk6
12272,45542,12639319,YES,ASC0000u27
12272,45542,12639320,NO,ASC0000ubr
12272,45542,12639321,NO,ASC0000ufo
12272,45542,12639322,NO,ASC0000u49
12272,45542,12639323,NO,ASC0000ul7
12272,45542,12639324,NO,ASC0000u0n
12272,45542,12639325,NO,ASC0000u8l
12272,45542,12639326,NO,ASC0000u77
12272,45542,12639327,NO,ASC0000ulj
12272,45542,12639328,NO,ASC0000umc
12272,45542,12639329,NO,ASC0000uij
12272,45542,12639330,NO,ASC0000uic
12272,45542,12639331,NO,ASC0000u72
12272,45542,12639332,NO,ASC0000udm
12272,45542,12639333,NO,ASC0000uc4
12272,45542,12639334,NO,ASC0000ufy
12272,45542,12639335,NO,ASC0000txq
12272,45542,12639336,NO,ASC0000ub7
12272,45542,12639337,NO,ASC0000ucy
12272,45542,12639338,NO,ASC0000ue2
12272,45542,12639339,NO,ASC0000uar
12272,45542,12639340,NO,ASC0000uaq
12272,45542,12639341,NO,ASC0000ubf
12272,45542,12639342,NO,ASC0000udh
12272,45542,12639343,NO,ASC0000u47
12272,45542,12639344,NO,ASC0000u94
12272,45542,12639345,NO,ASC0000u95
12272,45542,12639346,NO,ASC0000ueh
12272,45542,12639347,NO,ASC0000ugu
12272,45542,12639348,NO,ASC0000u5n
12272,45542,12639349,NO,ASC0000uc3
12272,45542,12639350,NO,ASC0000u6n
12272,45542,12639351,NO,ASC0000ulw
12272,45542,12639352,NO,ASC0000u4n
12272,45542,12639353,NO,ASC0000u3t
12272,45542,12639354,NO,ASC0000uki
12272,45542,12639355,NO,ASC0000uid
12272,45542,12639356,NO,ASC0000uc6
12272,45542,12639357,NO,ASC0000u9a
12272,45542,12639358,NO,ASC0000u90
12272,45542,12639359,NO,ASC0000u8h
12272,45542,12639360,NO,ASC0000uef
12272,45542,12639361,NO,ASC0000udw
12272,45542,12639362,NO,ASC0000u1a
12272,45542,12639363,NO,ASC0000ubm
12272,45542,12639364,NO,ASC0000u4m
12272,45542,12639365,NO,ASC0000u7q
12272,45542,12639366,NO,ASC0000u3p
12272,45542,12639367,NO,ASC0000uaf
12272,45542,12639368,NO,ASC0000u4f
12272,45542,12639369,NO,ASC0000ucv
12272,45542,12639370,NO,ASC0000u5o
12272,45542,12639371,NO,ASC0000u16
12272,45542,12639372,NO,ASC0000u4v
12272,45542,12639373,NO,ASC0000ue1
12272,45542,12639374,NO,ASC0000ue3
12272,45542,12639375,NO,ASC0000uc8
12272,45542,12639376,NO,ASC0000u6p
12272,45542,12639377,NO,ASC0000u6u
12272,45542,12639378,NO,ASC0000u6g
12272,45542,12639379,NO,ASC0000ud1
12272,45542,12639380,NO,ASC0000ucq
12272,45542,12639381,NO,ASC0000tzh
12272,45542,12639382,NO,ASC0000ukh
12272,45542,12639383,NO,ASC0000u92
12272,45542,12639384,YES,ASC0000ubv
12272,45542,12639385,NO,ASC000140i
12272,45542,12639386,NO,ASC000143e
12272,45542,12639387,YES,ASC0000u61
12272,45542,12639388,YES,ASC0000uf0
12272,45542,12639389,YES,ASC0000u1u
12272,45542,12639390,YES,ASC0000u6y
12272,45542,12639391,NO,ASC0000uau
12272,45542,12639392,NO,ASC0000uag
12272,45542,12639393,YES,ASC00014mq
12272,45542,12639394,YES,ASC0000uat
12272,45542,12639395,NO,ASC0000udc
12272,45542,12639396,NO,ASC0000u2b
12272,45542,12639397,NO,ASC0000uc2
12272,45542,12639398,NO,ASC0000ubw
12272,45542,12639399,NO,ASC0000u8s
12272,45542,12639400,NO,ASC0000ugq
12272,45542,12639401,YES,ASC0000u4s
12272,45542,12639402,NO,ASC0000udn
12272,45542,12639403,YES,ASC0000uax
12272,45542,12639404,YES,ASC0000ufd
12272,45542,12639405,NO,ASC0000ua7
12272,45542,12639406,NO,ASC0000uaz
12272,45542,12639407,YES,ASC0000u7f
12272,45542,12639408,NO,ASC0000udf
12272,45542,12639409,NO,ASC0000u1r
12272,45542,12639410,NO,ASC0000u7o
12272,45542,12639411,YES,ASC0000u9y
12272,45542,12639412,NO,ASC0000u4i
